mask_area,fill_ratio,n_components,largest_component_area,largest_component_ratio,mean_component_area,std_component_area,median_component_area,skeleton_length,n_endpoints,n_junctions,endpoint_density,junction_density,branch_density,n_segments,mean_segment_length,median_segment_length,max_segment_length,std_segment_length,mean_tortuosity,median_tortuosity,max_tortuosity,orientation_mean_deg,orientation_std_deg,mean_thickness,median_thickness,max_thickness,std_thickness,time_label,time_h,group,image_name,thickness_norm,segment_length_norm,thickness_inverted,proinflammatory_score_0_1,proinflammatory_score
620368,0.19798304738562092,167,412174.0,0.6644024192092436,3714.7784431137725,31813.485490005158,475.0,49859,1045,3877,0.00033349928513071896,0.001237298304738562,0.01591190512663399,2197,20.785616750113793,15.0,235.0,20.567705456198944,0.980756277670554,0.9838699100999074,1.1648704120729811,97.13906226262337,50.07635998525052,12.391069641622106,10.198039027185569,82.21921916437786,7.707428401487542,72HS,72,N2,Image137.tif,0.032335460216502576,0.4,0.9676645397834974,0.6838322698917487,68.38322698917487
621067,0.1982061248978758,179,361038.0,0.5813189237232054,3469.6480446927376,27001.039645908568,420.0,50032,1032,3586,0.00032935049019607845,0.0011444291258169935,0.015967116013071894,2078,22.20789220404235,16.0,276.0,22.05080089911744,0.9915946072716193,0.9993758451488052,1.3333333333333333,100.88872246648401,50.27791718590247,12.334470587481725,10.198039027185569,78.10249675906654,7.629163493749755,72HS,72,N2,Image140.tif,0.032335460216502576,0.6,0.9676645397834974,0.7838322698917487,78.38322698917487
623518,0.1989883323120915,134,385086.0,0.6176020579999294,4653.119402985075,33265.2114757002,600.5,39681,732,2380,0.000233609068627451,0.0007595486111111111,0.012663717830882352,1404,26.43874643874644,18.0,307.0,26.801365628791853,0.9700963198091315,0.979178947268569,1.1428571428571428,79.41773020394083,48.90506529089326,16.611358973899076,12.0,131.10301293257908,15.383460048316673,72HS,72,N2,Image143.tif,0.3265564437074638,1.0,0.6734435562925363,0.8367217781462681,83.67217781462682
635586,0.2028396905637255,146,186049.0,0.29272041863728904,4353.328767123287,20783.244788033207,434.5,51508,1035,3893,0.0003303079044117647,0.0012424045138888888,0.016438163807189543,2232,21.191756272401435,15.0,265.0,21.621043035279968,0.9829909793982321,0.987152581600082,1.5,78.49480716518117,53.13821430153714,12.414117987942452,10.198039027185569,86.55634003352961,7.771261743924699,72HS,72,N3,Image39.tif,0.032335460216502576,0.4,0.9676645397834974,0.6838322698917487,68.38322698917487
610999,0.19499304279003268,192,250994.0,0.41079281635485493,3182.2864583333335,20300.46903851156,461.0,49802,1115,3844,0.0003558389501633987,0.001226766748366013,0.01589371425653595,2192,20.81979927007299,16.0,185.0,19.15166871471642,0.9679267990976503,0.9847982464479191,1.1111111111111112,95.07150887280935,42.880465153130736,12.16815947859676,10.0,55.46169849544819,7.540474083721195,72HS,72,N3,Image42.tif,0.0,0.6,1.0,0.8,80.0
610923,0.19496878829656863,237,70321.0,0.11510615904131945,2577.73417721519,7866.284744426247,523.0,51256,1162,3607,0.00037083843954248364,0.0011511310253267974,0.016357741013071896,2111,22.41781146376125,16.0,238.0,22.37469439903048,0.9771875659302747,0.9893999796062456,1.2649110640673518,89.64631858862452,46.2073173966383,11.046808643903328,10.0,39.293765408777,5.620164485658195,72HS,72,N3,Image45.tif,0.0,0.6,1.0,0.8,80.0
607557,0.19389456954656864,206,116385.0,0.19156227316943103,2949.3058252427186,10810.680537691616,483.5,52558,1176,3855,0.00037530637254901963,0.0012302772671568627,0.01677325878267974,2242,21.56958073148974,15.0,214.0,20.938822206173676,1.0089918287780149,0.997424875583555,1.5,100.73006962481243,51.07788477437482,10.77352229946924,10.0,56.0357029044876,5.641295212007508,72HS,72,N3,Image48.tif,0.0,0.4,1.0,0.7,70.0
631696,0.20159824346405228,162,396594.0,0.6278241432587827,3899.358024691358,31149.54090671288,425.5,51933,1057,3732,0.00033732894199346405,0.0011910232843137256,0.0165737974877451,2135,22.442622950819672,16.0,268.0,22.56721131144472,1.0423160217848486,0.9995120760870788,2.0,83.80811138012945,51.57329042103003,12.239842399368298,10.0,68.41052550594829,8.01873652981756,72HS,72,N4,Image137.tif,0.0,0.6,1.0,0.8,80.0
628591,0.200607319750817,147,492747.0,0.783891274294414,4276.1292517006805,40457.79046247759,411.0,53040,969,3746,0.00030924479166666665,0.0011954912173202615,0.016927083333333332,2149,22.803164262447652,16.0,220.0,22.080858834935004,0.9840268605065411,0.9869205685837517,1.5031930369950364,88.31724223622592,51.97574364529595,11.901609784130889,10.0,81.60882305241266,7.59646032262117,72HS,72,N4,Image140.tif,0.0,0.6,1.0,0.8,80.0
623556,0.19900045955882353,190,271489.0,0.4353883211772479,3281.8736842105263,20253.253154281483,491.0,48932,1049,3653,0.00033477583741830066,0.001165811376633987,0.015616064133986928,2102,21.405803996194102,15.0,266.0,21.506453008886155,1.0198701018601197,0.9729566383646457,2.0,83.0709734816445,49.10883303868061,12.928290151194819,10.770329614269007,74.88658090739622,8.352244743727342,72HS,72,N4,Image143.tif,0.1257780496591147,0.4,0.8742219503408852,0.6371109751704427,63.711097517044266
623442,0.19896407781862746,161,182818.0,0.29323978814388507,3872.3105590062114,17410.022753109817,545.0,49144,1018,3440,0.00032488255718954247,0.0010978349673202614,0.015683721405228758,2011,22.598209845847837,16.0,193.0,22.291203180000316,0.9594611319750549,0.9784796004180896,1.1659976680069961,89.32124551894167,46.05004965480914,12.49488616629533,10.198039027185569,57.201398584300364,7.750556699311424,72HS,72,N4,Image146.tif,0.032335460216502576,0.6,0.9676645397834974,0.7838322698917487,78.38322698917487
